"review_name","review_stars","review_comment"
"Sharonsden","1.0 out of 5 stars","My husband won’t wear these. Big waste of my money!! I was sure they were soft cotton that I had bought before, these were very stiff not at all soft, even when I tried to soften them, no luck! Trash"
"Bo","1.0 out of 5 stars","Low quality material. Neck is very oversized and will stretch at the slightest pull. I ordered a small (usually a medium shirt guy) because this would be an under shirt and it it so loose in the neck I might as well not even wear it. Very low quality."
"Ladybug","1.0 out of 5 stars","I used to buy packs of these shirts. I am female. I like mens tshirts, and it was an easy way to get a bunch of the same black tshirts. These are pretty bad. The material isn't soft, the cut of the sleeves are awful. These will be desperation around the house shirts."
"Squeaky Squid","1.0 out of 5 stars","I feel like these shirts were made in complete darkness by a four-year-old. These shirts came in the same pack yet none of them fit the same. The collars on some of the shirts are all stretched out and the sleeves come to a point making you look like a triangle. Out of all the shirts in the pack only one of them fit sort of okay and even then it still looked ridiculous"
"Donnie Mcdonald","1.0 out of 5 stars","I am an everyday black shirt person I own probably about 20 black T-shirts and always buy Hanes I usually get a new pack every 2 months! I found this pack on here and for the price I couldn’t deny it! I really don’t think these are Hanes T shirts the rags were a little weird placed and the fabric felt different then my normal Hanes t shirts I wore 2 of them and washed them on delicate as I always do and they SHRUNK sooooo bad ! Definitely want a refund!"
"rosiedee","1.0 out of 5 stars","Comfortsoft?? For a shirt using softness as a selling point, they definitely make the brand look bad. There's nothing particularly soft about them unless a coarse burlap bag is soft. This was one of the main features I was looking for. Even after washing they didn't really soften up, and I can't very well return them once washed. Extremely disappointed."
"M. Bischoff","1.0 out of 5 stars","Great fit out of the package. Washed once and shrunk so much in length that the bottom of the shirt is at my belt, and if I bend over, it's all lower back sticking out. Not good."
"Actual Amazon Customer","1.0 out of 5 stars","Shirt rides up on the front of the neck. The tag absolutely drives me crazy. Yes I said tag. Even though the description says tagless it has a tag. This is not the shirt I ordered, it's nothing like my previous shirts that I really like. The picture shown is the same shirt I have bought previously and really like, but zoom in and you'll see no tag is shown these shirts have tags.
If I hadn't cut out the tag and washed the shirt I would return them. I have only worn one shirt, guess I'll give the others to someone.
This is for the white shirt."
"Heather","1.0 out of 5 stars","This product is not at all as described. We own a lot of Hanes comfortsoft clothes and these T-shirts are definitely not comfortsoft. The material is very scratchy, stiff and the shirts have tags."
"D. Emmel","1.0 out of 5 stars","I should have read the other reviews. These are possibly counterfeit and have no similarity to any other official Hanes t-shirt I've purchased from Amazon or any other retail store. The material is thicker than the standard ComfortSoft shirt and it has tags instead of the tagless design."
"Barry Chapman","1.0 out of 5 stars","After 3-4 months the shirts start to turn pink. I bought 2 packs over a 5 month period. Even tried changing detergents. Guess ill try another brand. But if you want shirts that slowly turn pink look no further."
"Kyle D.","1.0 out of 5 stars","These shirts arrived but it was obvious once opening them that they were not as advertised. The material was not the patented ComfortSoft Hanes material. They were rough, felt like 4 generic Black Ts bought from a design your own T-Shirt company. Returned immediately. You're better off buying directly from Hanes or an outlet."
"JOutterbridge","1.0 out of 5 stars","8-2017
If you are a small or medium expect a loose fit with short sleeves and a wide torso. If you're tall look elsewhere unless you are a XXL waist. Idk how the large is but these are unnaturally wide for most slim or athletic guys. They shrink a ton too and not in the right areas. I cant sit without feeling my back exposed. Uneven length. These are lower quality than the ones I got in a retail store. Not as comfortable AT ALL."
"Michael Jaramillo","1.0 out of 5 stars","I wrote a previous review that got taken down. The reason.. with the shirt's poor quality I figured the t-shirts had to be fake. No way could they had been Hanes. I had purchased Hanes Comfortsoft tees for several years and knew how they used to feel, medium weight and soft. These shirts were coarse like freebie shirt-cannon type shirts. The folks at Amazon verified they were authentic, so my bad. Apparently, however that means Hanes ComfortSoft quality has plummeted and are not even worth sale prices. Our loss."
"TIA","1.0 out of 5 stars","I had to use these as shop rags. I tried each one and the sewing / pattern was incorrect. Had a weird feeling to it. Most uncomfortable plus it is cheaply made. Wash it once and it started to unravel."
"Amazon Customer","1.0 out of 5 stars","I have worn Hanes comfort soft medium for years. These are nothing like the ones I have worn. The name, size, material, etc is not inked into the shirt as it has been for years rather just the name “Hanes” is printed on a thin paper like tag sewn on the collar with no size or material description, nor does it say country of origin as the law requires. Plus it shrinks after one washing."
